worker_id_anon	ref_id	ref_len	sys_id	candidate	NLL	human_score	gm
34	356	40	26	The aid elements linked to the guarantee would, according to the provisions of this Communication, amount to the difference between the guarantee rate and the reference rate set as the reference rate of the inter - bank market (IBOR) increased by 75 bps.	0.536	84	2
34	356	40	22	The aid - related aid elements, according to the provisions of this Communication, would amount to the difference between the warranty rate and the reference rate set as the reference interbank market rate (IBOR) increased by 75 basis points.	0.505	78	2
34	356	40	27	The amount of aid linked to the guarantee would be equal to the difference between the guarantee rate and the reference rate set by the reference interbank market (IBOR), increased by 75 bps, according to the provisions of this Communication.	0.619	65	2
34	356	40	20 21	The aid elements associated with the guarantee would, in accordance with the provisions of this Communication, equal the difference between the guarantee rate and the reference rate set by the reference interbank market (IBOR) increased by 75 basis points.	0.541	70	2
34	341	40	11	In addition, this Regulation should not affect other Union legislation relating to specific financial tools, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and the measures taken in accordance with that Directive.	0.443	89	2
34	341	40	23	In addition, this Regulation should be without prejudice to other Union legislation relating to specific financial instruments, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken pursuant to that Directive.	0.261	89	2
34	341	40	12	In addition, this Regulation should be without prejudice to other Union law relating to specific financial tools, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken in accordance with that Directive.	0.429	88	2
34	341	40	28 29 30 31 32 33 34	In addition, this Regulation should be without prejudice to other Union legislation concerning specific financial instruments, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken in accordance with that Directive.	0.254	99	2
34	341	40	5	In addition, this Regulation should be without prejudice to other Union law relating to specific financial instrument, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken in accordance with that Directive.	0.417	77	2
34	170	5	1 8 17 25	Ladies and gents, young people.	0.881	100	2
34	170	5	32 33 34	All right, ladies and gentlemen, young people.	0.827	71	2
34	170	5	0	Ladies and gentlemen, young people.	-2	100	2
34	170	5	3 10 15 22	Ladies and gentlemen, young men.	0.679	69	2
34	170	5	28 29 30 31	Ladies and gentlemen, young people.	0.275	100	2
34	254	10	1 3 6 8 10 13 15 17 20 28 30 34	History will determine who the true patriots of our time are.	0.401	82	2
34	254	10	32	The history will determine who the true patriots of our time are.	0.637	89	2
34	254	10	33	History determines who the true patriots of our time are.	0.557	88	2
34	254	10	31	History will determine who the true patriots of today are.	0.984	100	2
34	254	10	2 4 5 7 9 11 12 14 16 18 19 21 22 23 24 25 26 27	History will determine who the real patriots of our time are.	0.471	90	2
34	336	40	0	b) an official inspection has been carried out in the field of production during the growing season and no symptoms of the specified organism have been detected in the specified fruit since the beginning of the last cycle of vegetation;	-2	100	2
34	336	40	29	(b) an official inspection has been carried out on the area during the growing season and no symptoms of the specified organism have been detected from the beginning of the last vegetation season since the beginning of the last growing season;	0.441	62	2
34	336	40	3 6 10 13	(b) an official inspection has been carried out on the area during the growing season and no symptoms of the specified organism have been identified for the specified fruits since the beginning of the last growing season;	0.427	94	2
34	336	40	27	(b) an official inspection has been carried out on the area during the growing season and no symptoms of the specified organism have been identified from the beginning of the final growing season for the fruits concerned;	0.523	83	2
34	336	40	5 7 12 14	(b) an official inspection has been carried out on the cultivation area during the growing season and no symptoms of the specified organisage have been identified for the specified fruits since the beginning of the last growing season;	0.545	92	2
34	236	10	1 4 6 7 8 11 13 14 26 27	That's Doug, not billiard.	0.85	20	2
34	236	10	0	That takes a crystal ball, Doug, not an eight ball.	-2	100	2
34	236	10	31	That's a crystal ball of Doug, not eight billiards.	1.195	34	2
34	236	10	9 12	That's a crystal globe, Doug, not billiard.	0.739	65	2
34	236	10	2 5 17 19 20 21 23 24	This is made by Doug's crystal balls, not billiards.	0.762	39	2
34	286	20	11 14	Guests appreciate the closeness of the main Prague Boulevo Square (400 m) and the Old Town Square (600 m).	0.507	80	2
34	286	20	2 5 32	Guest appreciates the closeness of the main Prague Boulevard (400 m) and the Old Town Square (600 m).	0.342	86	2
34	286	20	4 7	Guest appreciates the closeness of the main Prague Boulevards of Wenceslas Square (400 m) and the Old Town Square (600 m).	0.385	71	1
34	286	20	16 18 19 21	Guests appreciate the closeness of the major Prague Boulevard (400 m) and the Old Town Square (600 m).	0.418	78	2
34	286	20	29	Guests appreciate the closeness of the main Prague boulevard in Wenceslas Square (400 m) and the Old Town Square (600 m).	0.371	100	2
34	305	20	31	Treatment should only be performed under specialist supervision and frequent monitoring of renal function, electrolytes and blood pressure should be performed.	0.543	100	2
34	305	20	14	Treatment should only be carried out under expert supervision and should be monitored closely and closely with renal function, electrolytin levels and blood pressure.	0.69	54	2
34	305	20	7	Treatment should only be performed under expert supervision and should be monitored closely and closely with renal function, electrolyte levels and blood pressure.	0.655	95	2
34	305	20	32 33 34	The treatment should only be performed under specialist supervision and subject to frequent close monitoring of renal function, electrolytes and blood pressure.	0.4	100	2
34	305	20	3 10 15 16 17 18 19 20 21 28 29 30	Treatment should only be performed under specialist supervision and should be monitored closely and closely with renal function, electrolytes and blood pressure.	0.384	37	2
34	228	10	33	No - one is to be held in slavery or servitude.	0.62	100	2
34	228	10	20	No one is to be held into servitude or servitude.	0.902	55	2
34	228	10	5 7 12 14 19 26 27	No one is to be kept in slaves or servitude.	0.806	41	2
34	228	10	1 8 22 28 30 34	No one must be held in slavery or servitude.	0.435	100	2
34	228	10	0	No one shall be held in slavery or ser vitude.	-2	100	2
34	221	10	5 12 18	Well, I know you don't know how to unlock a child's insurance on a drawer.	0.665	55	2
34	221	10	3 10 15	Well, I know you don't know how to open a child policy on a drawer.	0.486	53	2
34	221	10	31	Well, I know you don't know how to open a child caed on a drawer.	1.41	41	2
34	221	10	7 14 21 24 27	Well, I know you don't know how to unlock a child's insurance on a plug.	0.809	39	2
34	221	10	28	Well, I know you can't open a child policy on a drawer.	0.438	53	2
34	252	10	26	Excuse me, K.C., do you have private lessons, too?	0.539	75	2
34	252	10	8 11	Excuse me, K.C., do you have a private lecture, too?	0.663	61	2
34	252	10	27	Excuse me, K.C., do you have any personal lessons?	0.719	59	2
34	252	10	1 4	Excuse me, K.C., do you have a private lesson, too?	0.616	66	2
34	252	10	6 7 23	Excuse me, K.C., do you have a personal lesson?	0.794	57	2
34	337	40	5	the measures necessary for the implementation of Directive 94/19/EC should be adopted in accordance with Council Decision 1999/468/EC of 28 June 1999 establishing the procedures for the exercise of implementing power conferred on the Commission (4).	0.361	100	2
34	337	40	7	the measures necessary for the implementation of Directive 94/19/EC should be adopted in accordance with Council Decision 1999/468/EC of 28 June 1999 lay down the procedures for the exercise of implementing powersof the Commission (4).	0.509	70	2
34	337	40	18	the measures necessary to implement Directive 94/19/EC should be adopted according to Council Decision 1999/468/EC laying down the procedures for implementing implementing powers conferred on the Commission (4).	0.591	63	2
34	337	40	32 33	measures necessary for the implementation of Directive 94/19/EC should be adopted in accordance with Council Decision 1999/468/EC of 28 June 1999 laying down the procedures for the exercise of implementing powers conferred on the Commission (4).	0.181	95	2
34	337	40	27	Council Decision 1999/468/EC of 28 June 1999 laying down the procedures applicable to the exercise of implementing powers conferred on the Commission (4).	0.489	58	2
34	268	10	23	I came here telling you that you must get out of Anatevka.	0.971	69	2
34	268	10	0	I came to tell you you have to leave Anatevka.	-2	100	2
34	268	10	27	I'm gonna tell you that you gotta get out of Anatevka.	0.946	74	2
34	268	10	20	I thought I'd tell you that you must leave Anatevka.	0.958	76	2
34	268	10	4	I've come to tell you that you have to get out of Anatevka.	0.578	100	2
34	200	5	35	there are about 30 humanoid populations there.	-1	65	2
34	200	5	30	there are about 30 humanoid inhabitants.	0.511	68	2
34	200	5	1 4 6 7 8 11 13 14 17 19 20 21 23 24 27	there are about 30 humaniform residents.	0.724	25	2
34	200	5	2 3 5 9 10 12 15 16 18 22 25 26 28 29 32 33 34	there are about 30 humanoid residents.	0.478	62	2
34	200	5	31	reads about 30 humanoid residents.	1.516	100	2
34	286	20	3 9 10 12 15 17 20 22 27 28 33 34	Guests appreciate the closeness of the main Prague Boulevard (400 m) and the Old Town Square (600 m).	0.327	86	2
34	286	20	1 6 24	Guests appreciate the closeness of the main Prague Boulevards of Wenceslas Square (400 m) and the Old Town Square (600 m).	0.375	100	2
34	286	20	8 13 25 26	Guests appreciate the closeness of the main Prague Boulevos (400 m) and the Old Town Square (600 m).	0.497	78	2
34	286	20	35	guests will appreciate the proximity of the main Prague boulevard of Wenceslas Square (400 m) and Starocity Square (600 m).	-1	55	2
34	286	20	31	Guests appreciate the closeness of the main hotel in Prague, Wenceslas Square (400 m) and the Old Town Square (600 m).	0.506	59	2
34	176	5	8 11 13 14 26	I neglected to ask.	0.9	83	2
34	176	5	29	I forget to ask.	1.075	82	2
34	176	5	2 3 5 9 10 12 16 17 19 28 35	I forgot to ask.	0.351	76	2
34	176	5	1 4 6 7 22 24 33 34	I've forgotten to ask.	0.836	78	2
34	176	5	32	... I forgot to ask.	1.169	82	2
34	375	40	17 24	(28) In other words, although the definition of the type and scope of an SGEI mission falls within the competence and discretion of the Member States, that power is neither unlimited nor can be exercised arbitrarily.	0.49	93	2
34	375	40	29	(28) In other words, although the definition of the nature and scope of an SGEI mission falls within the competence and discretion of the Member States, that power is neither limited nor arbitrarily exercised.	0.43	76	2
34	375	40	20 21 27	(28) In other words, while defining the characteristics and the scope, the scope and the scope, the Member States’ competence is neither unlimited nor arbitrarily. (28)	1.053	85	2
34	375	40	18	(28) In other words, although defining the nature and scope in the SGEI mission lies in the Member States' competence and discretion, that competence is neither limited nor arbitrary. (28)	0.779	80	2
34	375	40	25	In other words, although the definition of the nature and scope of an SGEI mission falls within the jurisdiction and discretion of the Member States, that power is neither limited nor arbitrarily exercised (28).	0.462	72	2
34	283	20	0	There are little bubbles of old time in London, where thing and places stay the same, like bubbles in amber.	-2	100	2
34	283	20	6 13	In London, they're like the bubbles of old times, where things and spots don't change, like bubbles in ammo.	0.903	31	2
34	283	20	4	In London, they're like the bubble of old times, where things and places don't change, like a bubble of flame.	0.984	58	2
34	283	20	1 8	In London, they're like the bubbles of old times, where things and places don't change, like bubbles in ammo.	0.845	36	2
34	283	20	3 10	In London, they're like the bubbles of old times, where things and spots don't change, like bubbles in amber.	0.598	100	2
34	264	10	31	"Yeah, we both had a professor for ""ethics and morals."""	0.502	100	2
34	264	10	4 7 11 14 19 21 24 27	"Yeah, we had a teacher on ""ethics and morals."""	0.841	89	2
34	264	10	0	We both had the professor for Ethics and Morality. Yeah?	-2	100	2
34	264	10	3 10 15 28 29 30 32 33 34	"Yeah, we both had a professor on ""ethics and morals."""	0.373	100	2
34	264	10	1 6 17 20	"Yeah, we both had professors on ""ethics and morals."""	0.533	78	2
34	151	5	3 5 10 12 15 18 22 23 25	these discounts are set out in the following:	0.895	86	2
34	151	5	0	These discounts are listed below:	-2	100	2
34	151	5	6 7 13 14 20 21 24 27	these rebates are set out in the following:	0.997	76	2
34	151	5	30	listing these discounts are shown below:	1.622	81	2
34	151	5	28 29 31 35	these discounts are listed below:	0.545	100	2
34	165	5	29	You remembers Tuesday night?	1.491	78	1
34	165	5	31	Remember last Tuesday night?	0.786	100	2
34	165	5	4 7 11 14 19 21 24 26 27	Are you sure about Tuesday?	1.426	64	2
34	165	5	3 10 15 22 25 28 30 32 33 34	Remember Tuesday night?	0.232	100	2
34	165	5	1 6 8 13 17 20 23	Do you recall Tuesday night?	0.929	100	2
34	397	40	29	In this regard, the General Court also confine itself to ascertaining whether the Commission ’s decision contains no obvious contradiction and does not itself make any findings of fact.	0.518	85	2
34	397	40	17 27	Similarly, the General Court confines itself to ascertaining whether the Commission ’s decision contains no obvious contradiction and does not itself make any findings of fact.	0.445	80	2
34	397	40	2 3 5 9 10 12 22 25 28 32 33 34	In this regard, the General Court also confines itself to ascertaining whether the Commission ’s decision contains no obvious contradiction and does not itself make any findings of fact.	0.408	71	2
34	397	40	26	In that regard, the General Court is confined, as well, ascertaining whether the Commission ’s decision contains no obvious contradiction and does not make any findings of fact.	0.791	75	2
34	397	40	8 11 13 14	In this regard, the General Court also concurs with the fact that the Commission ’s decision contains no obvious contradiction and does not itself make any findings of fact.	0.517	89	2
34	146	5	0	She took my gold card.	-2	100	2
34	146	5	5 18	God damn it, she's taken my gold chart.	1.102	83	2
34	146	5	7 21 24	God damn it, she's taken my golden chart.	1.259	36	2
34	146	5	13	Damn it, she stole my golden card.	1.115	71	2
34	146	5	14 27	God damn it, she stole my golden chart.	1.303	38	2
34	330	20	27	"""You and I are now in favor of your hospitality,"" said Ro - kenn in a very formal, grammatically flawless Galactic Six."	0.577	38	2
34	330	20	0	"""We two now express grateful and respectful honors for your hospitality, ""Ro-kenn said in a very prim, grammatically perfect GalSixish."	-2	100	2
34	330	20	20 26	"""You and I are now a grateful and respectful thanks for your hospitality,"" said Ro - kenn, a highly formal, grammatically flawless Galactic Six."	0.605	60	2
34	330	20	35	"""the two of us now pronounce you grateful and respectful thanks for your hospitality,"" said Ro-kenn in a highly formal, grammatically flawless Galactic Six."	-1	54	2
34	330	20	2 4 9 11 23	"""You and I are now grateful for your hospitality for your hospitality,"" said Ro - kenn in a very formal, grammatically flawless Galactic Six."	0.482	56	2
34	154	5	32	Well, I was thinking of you.	1.255	63	2
34	154	5	10 12 13 14 26 27	I mean, like, after you.	0.847	69	2
34	154	5	0	I thought maybe your name.	-2	100	2
34	154	5	35	I meant after you.	-1	67	2
34	154	5	30	I was thinking of you, you name it.	1.652	57	2
34	145	5	6 7 13 14 20 21 24 26 27	It was a good daughter--	1.358	59	2
34	145	5	2 3 5 9 10 12 15 16 18 22 23 25	It was a good daughter - daughter.	1.04	34	2
34	145	5	4 11 19	It was a good daughterin the world.	1.291	0	2
34	145	5	35	she was a good daughter-in-law.	-1	100	2
34	145	5	1 8 17	It was a good - law - in - law.	0.846	0	2
34	179	5	4 7 11	I think you confuse modesty with embarrassment.	0.831	75	2
34	179	5	35	you must be mistaken for humility.	-1	65	2
34	179	5	31	probably confuses humility with humiliation.	0.854	78	2
34	179	5	24	I think you confuse modesty, humiliated.	1.078	37	2
34	179	5	10	I think you mistake humility with humiliation.	0.615	100	2
34	277	20	21	(20) The Court has, moreover, interpreted the general principle that punishment is not punishable by borderline borderline. (20)	0.934	52	1
34	277	20	19	The Court of Justice has, moreover, interpreted the general principle of non - punishment for other areas of Community legislation (20).	0.859	63	2
34	277	20	16 26	The Court of Justice has, moreover, interpreted the general principle of non - punishment for other areas of Community law (20).	0.648	72	2
34	277	20	18	(20) The Court has, moreover, interpreted the general principle that punishment is not punishable by other Community law. (20)	0.905	70	2
34	277	20	20	(20) The Court has, moreover, interpreted the general principle for ne bis in idem in other Community areas. (20)	0.792	71	2
34	251	10	2 4 9 11 22 24	Now, both of you, hear me right!	1.129	70	2
34	251	10	20 21	Now, listen and listen!	1.477	54	2
34	251	10	5 7 12 14 23	Now, you and I are gonna get a good look at you!	1.629	32	2
34	251	10	1 8 25 28 30 31 32 33 34	Now, both of you, listen to me!	0.663	100	2
34	251	10	15	Now, both of you, listen carefully!	0.736	91	2
34	316	20	7	Off - balance sheet exposure subject to credit risk Off - balance sheet items included in the items listed in Annex I of CRR.	0.509	91	2
34	316	20	26	Exposure to credit risk Excluding items listed in Annex I of CRR.	1.07	64	2
34	316	20	16	Off - balance sheet exposures subject to credit risk Off - balance sheet positions comprise the items listed in Annex I to CRR.	0.318	100	2
34	316	20	2	Off - balance sheet exposure subject to credit risk Off - balance sheet positions comprise the items listed in Annex I of CRR.	0.414	50	2
34	316	20	11	off - balance sheet receivables subject to credit risk Off - balance sheet positions covering items listed in Annex I of CRR.	0.501	85	2
34	282	20	12	This is the story of a young girl...... enjoyingher first taste of the spoils of the filthy oil.	0.791	92	1
34	282	20	20	This is a story about a girl who enjoys her first tasting for the dirty oil.	0.937	65	2
34	282	20	6 7 13 23	This is the story of a young girl who enjoys her first taste of the loot of filthy oil.	0.548	86	2
34	282	20	30	This is the story of a young girl who enjoyed her first taste of the spoils of dirty oil.	0.679	93	2
34	282	20	18 26	This is a story about a young woman enjoying her first tasting for the dirty oil.	1.013	69	2
34	261	10	31	"Tell me, Galead, do you want me for the enemy? """	0.656	98	2
34	261	10	35	tell me, Galead, do you want me as an enemy? '	-1	97	2
34	261	10	34	"Tell me Galead, do you want to think of me as the enemy? """	0.634	73	2
34	261	10	0	Tell me, Galead, do you desire me for an enemy?'	-2	100	2
34	261	10	1 3 6 8 10 13 15 17 20 22 25 28 30	"Tell me, Galead, do you wish me to be the enemy? """	0.451	86	2
34	155	5	2 9 16 28 31 32 33 34	No one ever touches that boy again!	0.614	100	2
34	155	5	3 5 10 12 15 18 22 25	No one ever touches that kid again!	0.677	90	2
34	155	5	30	No one ever touches that boy anymore!	0.896	84	1
34	155	5	0	Nobody touches this boy anymore!	-2	100	2
34	155	5	8 11	No one's ever touchin 'on that boy again!	1.002	88	2
34	335	40	30	diplomatic missions and consular posts of the Member States shall take a decision on the request to issue a visa within 10 calendar days of receipt of the application and documents required for issuing the visas.	0.344	85	2
34	335	40	19	Member States' diplomatic missions and consular posts shall take a decision on the request to issue a visa within 10 calendar days from the date on which the application and the documents required to issue the visa are issued.	0.491	56	2
34	335	40	25	diplomatic missions and consular posts of the Member States shall take a decision on the request to issue a visa no later than 10 calendar days after the receipt of the application and the documents required for issuing the visa.	0.39	87	2
34	335	40	1 4 8	diplomatic missions and consulates of the Member States shall take a decision on the request to issue a visa within 10 calendar days of receipt of the application and documents required for issuing the visa.	0.299	88	2
34	335	40	15	diplomatic missions and consular posts of the Member States shall take a decision on the request for a visa within 10 calendar days of receipt of the application and documents required for issuing the visa.	0.296	92	2
34	208	10	1 2 4 8 9 11 17 22 26 28	"""Do you want me to raise the blanket?"" she asked."	0.401	80	2
34	208	10	31	"""Do you want me to raise the blanket?"" she asks."	0.824	84	2
34	208	10	35	"""do you want me to pick up the blanket?"" She asked."	-1	29	2
34	208	10	30	"""Do you want me to raise the cover?"" she asked."	0.53	100	2
34	208	10	18 21 24 27	"""Will you have me raise the blanket?"" she said."	0.914	64	2
34	230	10	29	I didn't want to get into that infinitely long novel version, so I cut it to a minimum.	0.568	78	2
34	230	10	18 21	I didn't wanna get caught up in that infinitely long romance version, so I cut it short.	0.795	63	2
34	230	10	26	I didn't want to get caught up in that infinitely long novel, so I cut it to a minimum.	0.627	62	2
34	230	10	30	I didn't want to get into that infinite length of romance, so I cut it to a minimum.	0.638	28	2
34	230	10	0	I didn’t want to get into the whole novel-length version.	-2	100	2
34	277	20	27	The Court of Justice has, moreover, construed the general principle of ne bis in idem in other areas of Community legislation. (20)	0.706	72	2
34	277	20	35	in addition, the Court interpreted the general principle of ne bis in idem in other areas of Community law.	-1	100	2
34	277	20	16 26	The Court of Justice has, moreover, interpreted the general principle of non - punishment for other areas of Community law (20).	0.648	85	2
34	277	20	18	(20) The Court has, moreover, interpreted the general principle that punishment is not punishable by other Community law. (20)	0.905	83	2
34	277	20	0	In addition, the Court has interpreted the general principle of ne bis in idem in other areas of Community law.	-2	100	2
34	369	40	0	It is essentially only the employee benefits obligations of the Commission towards its staff which are paid out over a longer period, noting that the funding of the pension payments by the annual budgets is guaranteed by the Member States.	-2	94	2
34	369	40	10 13	It is essentially only the Commission ’s commitments to the long - term employees’ benefits paid for by its staff, and the financing of the pension payments from the annual budgets is guaranteed by the Member States.	0.636	78	2
34	369	40	25	It is, in essence, only the Commission ’s commitments to the long - term employee benefits of its employees, and the financing of the annual budgets of the annual budgets is guaranteed by the Member States.	0.656	76	2
34	369	40	16 19	It is essentially only the Commission ’s obligations to the long - term employee benefits of its employees, and the financing of the pension payments from the annual budgets guarantees the Member States.	0.695	78	2
34	369	40	2 4 9 11	It is, in essence, only the Commission ’s obligations to the long - term employee benefits paid by its employees, and the financing of the pension payments by the annual budget(s) is guaranteed by the Member States.	0.705	86	2
34	364	40	21	the man who had emerged from the Paris hotel, followed by Suleman, followed them, followed by a baker ’s truck driver and a third armed man — Uzbek ’s face and cap.	0.838	19	2
34	364	40	29 30	the man who had emerged from the Paris hotel with Suleiman, followed by the driver of the bakery van and the third armed - by the face and the cap, was Uzbek.	0.724	87	2
34	364	40	19	the man who had emerged from the hotel of Paris and Suleiman, followed by the driver of the bakery van and the third armed - by the face and the cap, was Uzbek.	0.815	67	2
34	364	40	4 11	the man who had emerged from the Paris hotel with Suleman, followed by the driver of the baker's van and the third armed - by the face and the hat, was Uzbek.	0.756	70	2
34	364	40	5 12	the man who had emerged from the hotel in Paris with Suleiman, followed by the driver of the bakery van and the third man - by the face and the hat, was Uzbek.	0.761	80	2
34	219	10	18	Moreover, guidance on use is missing or incomplete.	0.746	100	2
34	219	10	20	In addition, guidance on use is lacking or incomplete.	0.703	96	2
34	219	10	4 11	In addition, guidance for use is missing or not complete.	0.747	100	2
34	219	10	16 32 33	Moreover, the instructions for use are missing or incomplete.	0.557	100	2
34	219	10	6 13	In addition, the instructions for use are lacking or not complete.	0.785	93	2
34	357	40	18	On 8 June 2015, the Council adopted Decision (CFSP) 2015/883 (2) extending the European Union advisory mission and assistance mission for security sector reform in the DRC (EUSEC RD Congo) until 30 June 2016.	0.305	100	2
34	357	40	4	On 8 June 2015, the Council adopted Decision (CFSP) 2015/883 (2) which extended the European Union mission to provide advice and assistance for SSR in the Democratic Republic of the Congo (EUSEC RD Congo) until 30 June 2016.	0.249	82	2
34	357	40	7	Adopted on 8 June 2015, the Council adopted Decision (CFSP) 2015/883 (2), which extended the European Union advisory service for security sector reforms in the Democratic Republic of the Congo (EUSEC RD Congo) until 30 June 2016.	0.429	66	2
34	357	40	27	On 8 June 2015, the Council adopted Decision (CFSP) 2015/883 (2), extending the European Union advisory mission on security sector reform in the DRC (EUSEC RD Congo) until 30 June 2016.	0.38	89	2
34	357	40	14	On 8 June 2015, the Council adopted Decision (CFSP) 2015/883 (2) prolonging the European Union Consultative and Assistance Service for SSR in the Democratic Republic of the Congo (EUSEC RD Congo) until 30 June 2016.	0.429	64	2
34	284	20	15	Treatment with Regranex should be initiated and supervised by a doctor who has experience in the medicine to treat diabetic ulcers.	0.57	84	2
34	284	20	3 5 10 12	Treatment with Regranex should be initiated and supervised by a doctor who has experience in the treatment of diabetic ulcers.	0.277	80	2
34	284	20	26	Treatment with Regranex should be initiated and supervised by a physician experienced in treating diabetic ulcers.	0.431	72	2
34	284	20	1 4 6 7 8 11 13 14	Treatment with Regranex should be initiated and supervised by a doctor who has experience in the treatment of diabetes ulcers.	0.426	85	2
34	284	20	0	Treatment with Regranex should be started and monitored by a doctor who has experience in the management of diabetic wounds.	-2	100	2
34	273	20	0	The “loser pays” principle, which prevails in the EU Member States, plays an important function in filtering out unmeritorious cases.	-2	100	2
34	273	20	35	the principle underlying the costs of who lost the dispute applies in most EU Member States and plays an important deterrent role in respect of unjustified actions.	-1	71	2
34	273	20	30	The principle that the loser is borne by the loser applies in most EU Member States and plays an important dissuasive role in relation to unjustified filter actions.	0.82	72	2
34	273	20	23	The principle that the losers bear the costs applies in most EU Member States and play an important dissuasive role in relation to unjustified actions.	0.568	74	2
34	273	20	29	The principle that the loser is borne by the loser prevails in most EU Member States and plays an important deterrent to unjustified actions.	0.766	77	2
34	324	20	5 6 7 12 13 14	The Common Customs Tariff duty applied under the quotas referred to in paragraph 1 shall be 20%.	0.53	93	2
34	324	20	20	The Common Customs Tariff ad valorem duty applied in the context of the quota specified in paragraph 1 shall be 20%.	0.387	86	2
34	324	20	1 2 4 8 9 11 22 26	The Common Customs Tariff duty applied under the quota referred to in paragraph 1 shall be 20%.	0.322	87	2
34	324	20	21	The Common Customs Tariff ad valorem duty applied under the quota provided by paragraph 1 shall be 20%.	0.546	76	2
34	324	20	0	The Common Custom Tariff duty applicable to the quota provided for in paragraph 1 shall be 20 % ad valorem.	-2	100	2
34	264	10	8 13 26	"Yeah, we both had a teacher on ""ethics and morals."""	0.606	76	2
34	264	10	35	"yeah, we both had a professor on ""ethics and morality."""	-1	78	2
34	264	10	2 5 9 12 16 18 22 23 25	"Yeah, we had a professor on ""ethics and morals."""	0.588	76	2
34	264	10	3 10 15 28 29 30 32 33 34	"Yeah, we both had a professor on ""ethics and morals."""	0.373	72	2
34	264	10	31	"Yeah, we both had a professor for ""ethics and morals."""	0.502	100	2
34	351	40	6 13	.2 The ability of the machinery to reverse the direction of thrust of the propellant within a reasonably short period of time and to put the ship at rest from the maximum service speed at a reasonable distance shall be demonstrated.	0.504	51	2
34	351	40	16 18	.2 It shall be demonstrated and recorded that the machinery can be reversed and recorded in a reasonably short manner in a reasonably short time and at a reasonable distance from the maximum service speed at a reasonable distance.	0.855	31	2
34	351	40	26	.2 The ability of the machinery shall be demonstrated and recorded in a reasonably short period of time and at a reasonable distance from the highest service speed at a reasonable distance.	0.76	35	2
34	351	40	3 10	.2 The ability of the machinery to revert the direction of the thrust of the propeller within a reasonably short period of time and to put the ship at rest from the maximum service speed at a reasonable distance shall be demonstrated.	0.498	71	2
34	351	40	7 14	.2 The ability of the machinery to revert the direction of the thickness of the propellant within a reasonably short period of time and to put the ship at rest from the maximum service speed at a reasonable distance shall be demonstrated.	0.568	40	2
34	276	20	20 21	Germany argues, therefore, that the risk margins with market conditions can be assessed only by reference to the conditions that are then in force.	0.762	57	2
34	276	20	17 23	Germany ’s assessment of the risk margins can therefore be assessed only on the basis of the conditions that are then in force.	0.621	77	2
34	276	20	15 18	Germany argues, therefore, that the risk margins with market conditions can be assessed only by reference to the conditions in force at the time.	0.699	60	2
34	276	20	35	accordingly, according to Germany's observations, the compatibility of the risk margins with market conditions can be assessed only according to the conditions in force.	-1	64	2
34	276	20	16	Germany ’s assessment of the risk margins can therefore be assessed only in accordance with the conditions in force at that time.	0.642	78	2
34	353	40	21	Verification of the necessity of assessing the territorial impacts of the Commission's work programme and its impact assessment programme and the launching of relevant territorial impact assessments (co - operation with the relevant Directorates - General) should also be included;	0.613	60	2
34	353	40	29	Verification of the need for an assessment of the territorial impacts of the Commission's work programme and its impact assessment programme and the launch of relevant territorial impact assessments (in cooperation with the relevant Directorates - General) should also be included;	0.483	63	2
34	353	40	23	Verification of the need for an assessment of the territorial impacts of the Commission's work programme and its IA programme and the launching of relevant territorial impacts assessments (in cooperation with the relevant Directorates - General) should also be included;	0.623	66	2
34	353	40	31	Verification of the need for an assessment of the territorial impacts of the Commission's work programme and its impact assessment programme and the launch of relevant territorial impact assessments (in cooperation with the relevant Directorates - General) should also be checked;	0.562	74	2
34	353	40	19	Verification of the need to assess the territorial impacts of the Commission's work programme and its impact assessment programme and the launching of relevant territorial impact assessments (co - operation with the relevant Directorates - General) should also be included;	0.605	71	2
34	173	5	5 7 18 21 24	I didn't see her so scared.	1.103	57	2
34	173	5	32	Never seen her so scared.	0.876	100	2
34	173	5	3 6 10 13 15 20 23	I don't think I've ever seen her so scared.	0.95	86	2
34	173	5	0	I've never seen her frightened.	-2	69	2
34	173	5	29 35	I've never seen her so frightened.	0.483	100	2
34	254	10	2 4 5 7 9 11 12 14 16 18 19 21 22 23 24 25 26 27	History will determine who the real patriots of our time are.	0.471	75	2
34	254	10	35	history will judge who the real patriot is here today.	-1	89	2
34	254	10	29	History will judge who the true patriots of our time are.	0.83	87	2
34	254	10	1 3 6 8 10 13 15 17 20 28 30 34	History will determine who the true patriots of our time are.	0.401	93	2
34	254	10	0	History will judge who the true patriots were here today.	-2	100	2
34	395	40	23	In addition, the system is extremely cumbersome, so that the application of new technologies often takes decades; calls for further increases in energy technologies in the Framework Programme for Research, Technological Development and Demonstration Activities as well as in the Intelligent Energy Europe Programme.	0.482	79	2
34	395	40	26	In addition, the system is very cumbersome, with the result that it is often the case for decades to apply; calls for a further increase in the resources for energy systems in the Framework Programme for Research, Technological Development and Demonstration Activities as well as in the Intelligent Energy Europe Programme.	0.632	60	2
